Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Brand_Hashed,Price_Encrypted,Brand_Encrypted
Dell,2.4059847477915826,32,256,15.898464709790185,2.648751584559587,10333.321560418655,2cf58ce9b5f77c5d5bfaacd02ba1249785d6a4776bdddcfdff334675f38b2e12,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_Astrs-ZqgHqvH3_w7mbo-APUB_97W9TRARao_2T6Kq9p58R_sfovtJhqZvWeHbwj6uTWfi0mJxWU-82xeQ15TX0E0f0qmyduqw7jEV-uamRGPk=,gAAAAABn_AstBNvdpjColuc4kWQbnW2OfIeiw3upmwJs__Gu61uCjBAlQyUvm_l4cEGAVKy52qZpuSJcWTDS1qQsx__DEOh6HA==
Asus,2.951470875695109,32,256,14.009092768878403,2.625765103223152,10781.539201207572,b3aacc196fca93e062f2e212b276e7c3f8177e2a6435b41dd439248a8e37deb7,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstTmMsYNUuSmOkjnwnyd0ByoPS7hPoXP6-f7s3y3ncpffAlF0egBnogfI9o0UcYtrfIaX4nkn4vHD_EbkDEQt5rD021VeADOe_e3EykBfSgME=,gAAAAABn_AstdVXX5cJTsEOb1W1zwgwxJfTclgH6WL8_3lobs2C6BDn1pOyCMC9kWsFIMd0Jv94TXrLs3L5XVOwlX_nfmlhlYA==
HP,3.080660719798826,32,512,11.425349455347712,2.8891760206258503,18167.2998292549,c9d5ca3808062fe1a2d129d9d871dcee74ace265c16d50473804763adee3cfc4,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstnR2oT2k9Pt0nRJDzcnG905bwVzo_jOJV-yHxObVh6LlYWb8tegihrS75c-V8_FCvmMydLIjaGajUj6qsY2aEvvZn7FsW5Ot_cPm9Bqg7VGc=,gAAAAABn_AsteL6CRpmbKCLNJ6ZTyFNoW0h4hAGI_vuL97HnA0LQPmof6Ann0RYYZOD9nncuN-gHLkiAZi82gzTRjaod6aX2-A==
HP,1.532736141470834,4,1000,12.87717896513078,4.73240801290944,31381.405548006263,87738d99784dd64fde186fbaac9e867337bc1351a39704e236786aa4ebc8e70a,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstSVnwfq4cc-Vj2sIVb2lOI4XBo3Akl2l8Zl32xFhdr4k1QDDaeetXHSUiqrVG9IGc-IUv-Vo38JUSbZs8aAWK3H-RLVG5NyT2tQtVdw3-BFA=,gAAAAABn_Ast5Pam5nlUHiQfuh0g0KbTCax44j8s9_XYuUS-HoqPGxRO01G7waeqFc8DzxueqRsvT4JdMkeJACIy1mixUZyuOQ==
Dell,3.1588434300417765,4,512,16.611782591271965,3.642244521139178,17124.220074695466,e70393ae6553a7fcf02989c9245cad822883813eabeb61680087b7281388c076,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstFK4Co9GuEH6dIxRWr_2gQUhYD1AZ_Zq2jsg3ZcHwm58rlKTRdO9-aHg8lszun-SvhYouSV1Ekar931nrrFJ5rghwX2XsNp0CW-_n7rT5FXk=,gAAAAABn_AstBqb6QKRvpkolUJonfohAMHW5xqsZnlWTvr-fErwjys-3tQEUyq2gOkBqgLQE02oTrvtdyP7bF50JGkeBCT7okw==
HP,1.9450899171743783,8,256,16.104081563629077,4.201716131005608,9280.14242169389,a27db21618053a407d5fbfbd3b2de770b2fc319573362233040ae7dfeb4c1ae4,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstKN7-W1CgyFd-nnYd24wkoT5CoFuqDH4L6pv1_g8hRhy3ceMOxwHeR9iaeI__xxrkwNBXUeUjXGABX86EHByNSJSEDJf-26RFDtYgG6mBXI0=,gAAAAABn_Ast85XuFjt7kIMnsC3T_g8hk7SGFoH_lR-66O9cK6j6MQfMNURPVA9ZSv7RNpLy1BkNDdz_X0eqtg1HKZn2QL6KFA==
Acer,3.902675793673638,16,256,16.891434188459236,3.039676279449643,9701.0888184533,bbde0b0e06d394ab7adedd037517b9d228ed50f60ef5ad08ea0972b502f45e33,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstsH4ICZhqcEwUxy8D-646ezgHGa9mYgbrh0ltCsqlC8whuMGPFmLh3zKohSJHDXniF658Aqytyp-EPIPgKOthQw==,gAAAAABn_AstOqSIamea0iY49n_j4ZitmU8bpMY-jNsQ_5QXnfykAk0Xd6tFfFidejAu5evboJtpCZDB2tmafbEouJrxTLL2lw==
HP,1.8716568193827825,8,1000,14.767960295624588,3.2231473119956755,31673.696226693915,22ba3653004e951c962d819e13fc31e7d6bfb035481cc4950b4be42db5d3b72f,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstzV19VnigDFZMhItbHwc11AYkfxQo32-rNix8ixpNZ-h-SJj6M4G53_evd1RQsEzDPk1zjC-IT8QCObZQRqRqwri7wHnK9K0C98uADO9oMz4=,gAAAAABn_Astn3LZGXXnmRa3rFKDbrKfkYsmdJMQAzV1YHDDXPKQQGFrE2oeULfX4GzD7aIgkCKHEPWbTz_0jt8jrFOjMuhAng==
Asus,2.5365603093175597,16,512,12.485060438842472,2.376696735911754,17493.650157480613,d674b51c6939f11c2dc92e20435862032b53f2996bd5d2a299524f4b3dd48c66,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstQxNVjuac8brxA5NfO_Ww6mueX-OKRj7RZpSHar4NVUod_4x7xtDWAiNEciGFfoUZuOdzY7NhfJjaTB8rHzTVqZcFrCvYKzpA1lUfqR9NjJo=,gAAAAABn_AstjHpcSn5eN2N2QICA3uNpPz-hf3DYLDQaWr5zsNN97zY15MOfbGH3EIrThjSYvgqqFXn8QiyF7UeIBEa8MRORHA==
Asus,1.7133741701966096,4,1000,11.976890298061182,2.513884873465011,31339.159741904798,7b9ab7fdd436c71e234f4b0804d1867caa814bb8a2d025f96e3201cafb79ac97,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstXQcEy9wEN9gZjGUnzreerFLp7LdgJD5D-gdryqMvhrxXpOcRjqUbiU2NuvV6IKzFyJh8AcSX85W9KKyTMOml3MhdQbDs7d554p7OrD2FQ18=,gAAAAABn_Ast72Y0ancmNYx54aL0KMAjNm7NPrQgWIiWYFCuPt6TkQ7LvyJyUc4Ugg3WUvhP8zfBAZ0139i2-K73nmJ7SQ23pA==
Asus,3.992185629614868,32,512,12.121486643650767,4.482069664478437,18495.180974797404,e4c0eccc82a4ae5d39e32e2df9e219a1b52564967207448fd6775af2be274a76,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstOaMy8txMXPBOaHM0jRaulNTeQPnC3Z4HQrWV8DoRn1DnMol1PJ5SmOUsqePWnHyAVr96BI71hfDjc_Fk58O5hyUK2m5ltOUqhh_6gjkQ1YY=,gAAAAABn_Ast10-NHshLHiRr-A5c-eBgxEWOazNYQPROPXd8u_CWWbwmyoRpMifxuDJoMdh6k76FekO77GYtndx4dcx6_tIDsQ==
Asus,2.7554875258281064,8,256,11.118773950083526,3.754515895066646,9140.170447550205,225710a29632b67fea7990ee9ed84a4e4e48352d5381039dc6e6fe0c3bb33e6e,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstgdpZeNCvuOQdHUfDHhqhKXtgklfJpzbtOc_4wzhW_2kblsn2ridJi62ptkr3hhusq4x21fspRCOhAeAzu6RCA0_EwTJgPt1_q6hxYoBNTQ0=,gAAAAABn_Asty7ZeCAedIGZlj0gQu5u9xYB4HnNWA2YlsWWJzu1fjgjZaj7naxn3U7fZS9pYlwA7YCyWUMld-yB_yqAQV5hbrQ==
Acer,2.988462543300109,32,1000,13.344092665915635,3.0125973976514566,33151.04094220564,b1ef176c4572e0170fb93124048b2047d23d3c849c81c0203776b8ea6f6fbede,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstMQ-A09xHj5PjxPu_dzD3jyA1lESp-iUQJloACjny77s0X-lX3Bq0f05OaVMsstDvv4PJw2cSVet08Q31nPmEnjJ1J2YlIFYsjcrgOFN-pGY=,gAAAAABn_Astn31lPIsCnzTA971iGoJBes2ChwXvOSDvKPLyRwb-So0pk14IrJCKup997dsrX6RKe_bRGL4d4Z1b1SN4baIb7Q==
Lenovo,1.6676911934710688,8,1000,12.148566082997256,4.408553626986638,31612.05196824762,0354f953b048f2b0ca9257c200c6839eed0ea69b224ee21ae5f2053dd3a5b518,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast18abNgbaL_jzjYsj0w_SRNVP-9zvofclki3nq7sfqfkv6qMgp2IcZBDuoVaYV-vg9b_cmlf0DvqPP34ADKYYBwPw9jyfg_rMYozQvnuAnFU=,gAAAAABn_AstZiko1_at92taclO3L8s0ANRoAJbQAxH67SCxl9SnXqxyMuYvAqOVD9I0IuwI7c-83dn6IGky5a3s9YjzbUQnbg==
Dell,3.3749011759979446,4,256,13.469932762740214,2.739559716913949,9081.898737916325,0a90846b3fc305aa8468f273da1505bb48c6bafff79b4247f9e03b3dd6eaadd9,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstRQWQ7N3cZh6DLCHDT2Gq8WeARxFP7une7rPhDqHp2CBgmafArJtiB_6vu4JPsYI4JnejSHYKzayQ1pR_MtL5r5H6NpcMXDpK3vURqA8PeqM=,gAAAAABn_AstfaOUmCkiJ_bI1VevzKxeZK2ukkcPJUPP546qWdX-uurZmfq0S8XE1APCkh34bbRUJ3xawlx_X3Ob06YWgjL9Mw==
Asus,2.0247639827389645,4,1000,16.60996659103259,4.928098095800611,31650.730149513987,614983389381fd693735dde442db9a529865f688609b09d5f5319a19c20bf6af,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstX_5QDQu-IijiTBJGy2FAo4moC8or3CXvucfL5RbTo0QBUID3vQ20rCkTAuQzyo7DlSAZ9AohH9IvBelhi6FzzVct4xIk6vs8PqCmBRdFCY4=,gAAAAABn_AstnZtnkNeR2fGPqRWrz6w6ClEf4SHo7H5Cp0-61h9xbQ-JNxJtz5l_gegF6zJeeplyTTpZznawq1tu8Vya0bWM6w==
HP,3.745135723601784,4,512,13.58324125704314,3.0344528232385093,17076.68132855591,715ab6af09bd6f97affd6417c333ea288c3bf9b800c1527eae580cbddc6625ec,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstrnnL8ktW3YPLz2mTEjVaBgiEDk1bAHyyCwYjYIYDf8xvrqjackF8TjUcxCv2JNK9_s1rWpl5dwRFKOfYjLGLgCXYpiYOqMSCMCrJGRCkkaU=,gAAAAABn_AstyV4ds38b0x9YIyc5779CSpq5JqzWzIRSx6IXNLyQmK1pkQ4f1bauI9iSxpX3NQqT0hiy9pADu-TU-Eub0VEnjA==
Asus,2.012849101205018,8,512,16.267906981909007,3.0119328624536825,16983.63602188368,f548d6fda2807e6f817bcd89f2f4cfb8e083336e2123d6e16e969aa544f820ae,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstPUuhri2yaOVPO2itDknKdmIt3lFjKqXml4OQ3IltavuVJ3Wup7SvNeSwjwB54khN1ty-TQ9p_28FUXUryft7vGGI9SqPdGRJrfseweBdAhs=,gAAAAABn_AstNeRVLfZMVquL8IPLl4JM6hr3TGIGTyjKmgGJnQwzXkw-eEJyDD9oFdUXBo4jr2me8ZKmyz5KFGQXZL0ceM2siA==
HP,1.9767193016591664,16,512,14.633028599695258,2.9357357166101155,17283.3760078759,b1c24d6e5edf865012374ba27fdc3b06bfc00f40f65779d0fa051525d30bb41e,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstnhOfJRzRxRdkFuH_lUt_Xlvfe6Go-5_rbxZwlmgCQzV_kHfpXwYjID9QwTQybGRgA0EnOVN7zd1rqLBEduBuL6YuarWS8f8WCa48Ryw-HmQ=,gAAAAABn_AstBu2wADsAAUwhbg8Q8k_uJf84ukxp5fKc-e-1NPGhOdSzY_35vWU6aD61SpEH2iE47EGhVWpjdpyOpdIhyBQDtg==
HP,1.5913741696202373,8,512,12.482789327968352,2.366334547772864,16788.668595688672,9dfc9bc2bef829ea514ab53d60a31bd8aa1c8b10e3bb06e943c2b49a46bab602,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstQw7Hc_vFB7semAlksMWaPMFOR2jatHe6edy29TyYSCoNoQhHvR5n7qft4T48mSntcB1dUYN12NPK6Aqv4_aObpGn0SbByN-YP5uiW3Au4kI=,gAAAAABn_AstHPXLvBGKaH3CfCA6I_Wc8BfSkgMsi2ek4JslgBKhb_7mfHm0Nt2aIsZad8Obg42OhXs1oALfj1OkYPlW1eHVIg==
Asus,2.680167362774998,16,256,13.13512855555527,2.333411441996037,10029.5817669081,622b62ed7442411cad0431468943996c38112fb9f383fdd4e1295c1d7813265a,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast5983pEzIrSmvgLtpsahu_LLvq7Hxw3R7hBSuvMZdLfYj7rXOboWYrlJS8IUN_HrhTpxGwxir17mKhOSs20_dhxeIZbLtBKbYp8cz4Y1UIgU=,gAAAAABn_AstTGeMjN06E91WK0jK1ASuHOC5dBa8B8DaV8lGaXrtQ13UnJuVVAjnHs4DjBOfRsD48cLzYMDsQ9kuYzQ1wDIRtA==
Acer,2.912102833156541,8,1000,11.503517214928577,3.94431510360237,31879.66275681356,c1f774079d015ff6aee6f4bb89a22322fbfcf8ec1f630403a37f54b16ce1ed95,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstbkMfCk1dcUn6JHqfRFz8Ddl-9caoXsrASOJNhhFENzq5aS-nEFfqPR54qugi5HOgDOUhkVf99igzHWrdLjS_IREpFS6C3bAYH_sM85SDr5Q=,gAAAAABn_AstPLVD45TLxe6fqdipcYqdTcQiomxdxLZXi8VRsqvqhSOyyUDvIKIlFe_Nvc5JKtT0Ks3Wkib4p-X7WWeuze3veA==
HP,1.664271598570881,8,512,13.000775561576065,4.625354133674141,17008.985706336844,062f53172a14c70a4e03ad022cd777e46473b50c1d196d0eabfe46a3ff85edb2,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstNh_yjn8tXndQFM7-xzSk9iPhcpZE_dFa0f9iuy2VsMZls4dxcjVjHkBA6bAFT8N-IPMwzkzvftuWBz-tXVMkzO5lBLRg2eGeUwMtA80cowg=,gAAAAABn_AstadVU6Kmn9sz-bQZO-Ph_tSqIrLfPxF0Eev4dlZCt5tBtvD2pPfLx5Yu6O3wkykIA-HaLQsfdF5QVaeA8115NwQ==
HP,3.4388190417375264,4,256,15.065245673021204,4.37156153081502,9362.265977008854,3306bd30ea787e112dc7528cf7edece5886d8ae225596750d7a1ccbffa2a9bb7,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstAsqsLtywnMfYvZmzJop0l4RTAXNAAXipd18ORx2RXiEpMPNynKnnSTMplW0NPZZmxIzQHb16FI0Ne9GM-ujzuWcRjwM0uUc_K_qxgPexSRA=,gAAAAABn_AstgUo7d3JAnpS_pKwQhJ3veltGpYQaBiZZN_2G4KXvL0Xe25HCsgGQVYfYs8bSWfbMYz-TfU4AilcTh3xv31EsqQ==
Asus,2.6332220868700693,32,1000,11.432666557576612,2.4233227820640533,33008.898865411786,807a3efedf2a8d1ec12c8b5457db839f97ffea30784bec3f771fbce6bdebba26,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Astm2ZEKvGJf89oSCRU_FJDVBVSAF-RPtCQgRy38spTfdSxyBTyLhymwUmSsRBCziWKc62SePFh0R5ipXDPMPGTfhYBVLH8s7-rxo-ELs82qDE=,gAAAAABn_Ast9A-uVbEVUj5lf18ftGpWMCB4nb4HiAxdFJ39JexDuF14TkUp2rwFiTUD3Rjs9jyov-0rtwjR2jziTJL9Lcvm-A==
HP,2.81097567331895,32,1000,12.232408450868176,3.636746365376199,32703.61322521928,35682899c7cd6dd243e0568d5817a9d8ac4b9991e19883f08e553b4af62924a4,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AsthHaOstXgkv3eHKDZ0dT08LQydtQrYIQog1FQ_qYA8Mz4w1J8cyOgl3ic0X6tzX-d2noQ9e20jnevZvWYf6GMDxN-nwjN8DSbID5sGBu4xqw=,gAAAAABn_Ast72hjTSUZ89J6Bmd5L-hgXoEMu4mCbD6oLQBEEG3nsO9YFrYKoFDxc1AAmnE3mjLkcZEelOnSFEmDKU9Chcwobw==
HP,2.60190686734557,16,256,13.288646248479868,2.31677463792992,9859.675147759026,ce15ef74e93b464cdbeb9fb8c204afbadde6c8cf574f1f57479a04e351822227,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_Ast6RMp2jg13QNxUjhFIQG8kY4c9s6cnidJ3lZnYh8YD3_OG9pMR7EO_rKizHN7NCgUEVjYS0JL6PknQTCtVOnECAAGbDxrY7v9W7iuWkccwBo=,gAAAAABn_AstSxJUSafjcDdJ-q2eyme2NdLJU4zDL4TpVfsutAGFlBanWp0a2XscgV7mguW9xkzncQ_u0LM4iYtg3KLmq81_6Q==
Asus,2.501907652188315,32,256,16.892297222095777,2.135883930839232,10566.171029177392,0a989e605fd187ba3ccc05178f1418cf04b2e3b67a12d501ea38239df2cf8b08,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstqD9ZKflV50x4TmQyNwhHmOcIh7ErI2JTVIq-JJ0dlsw76OQDZoGG1FcOjuSP7ekPMIp-knmv6hwEmVC7N2t8LKsb52x43NTFMlrSYKMuMsg=,gAAAAABn_Ast3WicWQdlGi6NaZuJK4A1udZ6_umDNTkQR8k9T4OyDRXdySGoJbYlkIvgmFmyy-rWBnq0dZjB8jdpyZNECvJEVw==
Asus,2.899100828270545,8,512,15.709170937753282,3.969157578154302,16702.35101114597,139aa2f04ef9de9ae2edc3ceede8d27742def441c9a98a5d31c17f0ae9f13582,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast83yJGNdZcNpAxQBbrq9p4l-i3-GBwHySt6WiXitaA4rkw7UsEdBr-VgovCz1_NNivwFoZkyfIhovKO9XklGSTKno2QT5hisxFgGvAOgBDnY=,gAAAAABn_AstaK05PcmUTgOF2XcUpwIBu0pWZgRWX4qoxYodTA6RPCR7bcmgCKt0YEFENeJFH9o6WhyxOyw8gwjnuf_bamMzZQ==
Dell,1.8881006148267807,8,1000,15.400920478952624,3.605457001041051,31232.363630769603,3791a3e8e55fae671ad15b4b551125a9cc87014d9db2c9adb4d7056037e10820,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_Ast4Mo1vJ7hQk3TA8cavhv41zQlGgXk0tJPY7eAJQ9wYZ0Kgw9EHDWK6sxd8pAFw0DNQ_xhxoXvsEQOjJkE2aoDAhuXQcZRCLB5rWQbnCz8D7A=,gAAAAABn_Ast_t6bYSwtEWsxYAlhSTO2S-Vz5EKjMDAvuWejdnEZuMjf98mdT2VCztgJnke8hChwHogfR8017ADXAAd5rcZ5lg==
Acer,1.9548203262381776,4,1000,11.697145739152676,2.2460710556344123,31169.850513456506,6998ae515775e0e06e307ca5f3694df460c2c09ef3aaeba915f62c270939c356,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AsttTzvz3iM9SrMXb1sRAyKJ65V9DBW0VqXOVL8eh16wAbjijh16ocXDuSNabMN44o7rUmnD_rqLB2JgsiGWTEhcfKo9_SruP89sRRxhaX4JKo=,gAAAAABn_AstGP_YulOkqT0A4EHZh09PdcOgx6-50UCMyVyG0pTeW_11llk7A4d5yEU5RpPFC1JilZiutCipxzxciwjC5yT8qw==
Acer,3.654464052533793,4,256,15.685975361689948,2.104817739217965,9486.59493721812,bfb624794ce07c21bb3672e1980117ab96a5e460b53e342a84fcd0bf04277bca,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstpW5-b1DcnTmXSwaVZfsUNWJfQ0J46Gqv8pZrGd3Ry8cD1B9DJB_BG2NgOFwYKN1jg-dCUjWbsqOaLYGmFtAPcESJ3cFLEJetkjYFlcIohSw=,gAAAAABn_AstaUsBWdPbLnqnOR7w8XarH6b_1atz_Xa-rlcK22dMBtfqS19LHVflk0M4IRGgiWy7TGwFOZX-av8LjzUnoHhTEg==
HP,3.8652886553340817,32,1000,15.71161286909609,4.969269240228003,33005.18133837966,2c3786b7fd02da7603cadd9ca8dbdb7f7de10082f997082720e357fe157830ee,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstLQlz_vFHNkyvs-aj5iRV-V4pL6ElvAfv4NsZh7QHsWZxQBb3cRhmtMSrEq3ei2i4cs01dObALRMUQY3UzDAIngM2GnDUtu_GEU17CIibaGo=,gAAAAABn_Astmd1zaJM7cZzDPMgqmKKxZeazCTDU8iBBvwSruGSk8syrh489ATTYecEdHFfN_yzxRxDrqCi51QEC47lMMLbLlQ==
Acer,2.4332732906993826,16,512,14.60661617374597,2.090063996447216,17299.66299417338,95844f4372632ab630ad5c133f2ee09a81f4a163f114827f161ff7cac1c63193,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstEQH_llgtKBbg9X0jIw044516QtPgsNVMNKeYQIwFq3mAStXx-fN3KaareDhG5aE27nANmNAL6__iSRe1alm7RmHdztEa4TgRfAWVKXfJnG4=,gAAAAABn_AstJUDIE9WFSvA44SN31NbJqqawBeLc0oJaxRircEv7BYBPeZwuqKa3tNRG2QvFc_9xxCnEdzUXYUVmROWEWOFhow==
HP,2.1768616828588847,32,1000,16.94217069199023,3.333584759150479,32993.53208719504,47fd110e23ad02795bf6de7d30490efb27df698ceb9596b6d03185ba1bf4c219,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_Ast_lw0RDgSwIHtPv0O-5azAWWuTZ5TOKP_uCfObBxa3sIfQk2aAlS8CM_EUa0dxeQPlfzKNsrtSTxgDMfZWH3yPUMX7bRq5UvsexK2WW8axE4=,gAAAAABn_AstQWP55Lu9694l4Jmm4B8Wiq5nIZftUoZprhQlnSQH21TR7kNWCWRKHVMJ6eAiISOOan1psd_kBJAKbneVSxn5OA==
Dell,3.1099988580975397,32,256,12.951523435547312,3.513857073823087,10514.889245702288,85a7d92df44b9e5b805cfbc1b2140e68245e9192e8de8ee4cac547632894a173,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstmuHvrJrRN0Xen19RtCwWjZ_ZU7glUzw19MQejvtukgb4wRgIHR7JhOwmFq7Jnl593xbGtScsslCuTnvjZ_rDHz-gosN8DNAjfYgsN58Xx28=,gAAAAABn_AstT_gqBK0AD8YrVtHGPuz0ACVUGMP0BOVw6Ml93yznzEGAsUhMjxj3o-XVN_B0hsGj7xpaaZ_VOrJTGSqWVwnsCA==
Asus,2.5218354277452413,32,256,16.64763468945111,2.351840443401336,10859.96282331094,07f71782a89a8f3d1e91827e1b3190a85be4415ea741646e8408ba05f0b9d406,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstC7-46HTNO4Ld_qyn7jllYu4ivVs6q4TCNuKAG0EaOBuE8rcRGYG3iwAmgCAwq-a0w4tifv6e10pb_1kDcGZJ_YAe9yIuLVuI9NJf5-ev-IE=,gAAAAABn_Ast5fLHhEB_6JRuSzkDRCp4wf52GlgzlA4tZTwXmjJPlOkopc6Ng9nonQBwvK-JLZPAsonbMGQVFlNN3VXz7fifhA==
Asus,1.5634658891508622,32,512,16.488386689739023,2.5071853353191487,18310.41380623579,99bf3d6822135195e2f3a9e909beb3a26823ec6a24c749645497e62e8fccaa7a,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstWYmO2F0kNq7oeDhy_gFwhUSSvzflYw9y_NfQp1LJ4UodN_n0-OT_IAyVpRqc_XVcsnvMpMRTomcZrocK8a-XZ040kZKyoixyiZe8P1uwqTE=,gAAAAABn_AstKY3a2vfXgiFmnCDunc7VHiq6xcqEoRS0DqefApueK3-1yS9Fm2Wqg1VnU23xLJjqNm0DdctAC9003pAe6HxILg==
Asus,1.890381493415476,8,512,11.068883958496269,3.0554150192310576,16833.276091774973,2431273a8a14e72790b9a0f6d4ddd2be01134130bd9701da8b365344e483574f,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstSWNBwpm4DVC0WGOEY3B-xPjWI5D6c7riHzG4UTd_6cXeBYoe9KFFOox8uawsULBwQX2b6_hLhTJV6RX7HtnE7G4rA1MjiiVOWjhLw2wvjYg=,gAAAAABn_AstNq8WqrzjuqaJE-9lBv9NOlVE30WR-kYJJuW5VXJ8BFmuwztBxhDwveFHCyXG9rEPYNG0wJK447s0G-xc-gxdig==
Acer,3.289930572118494,16,1000,13.700699158848868,4.285027628640988,32339.842111645936,3ed4ed3d609b1b62b889702d607f854e79b85c2e4754878c93be6e9086f1402e,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstHXBRkhdb_OH486xOZsTc-1FrXkBuA8hlI-K2OH_LoYxdS-Uz_Pz3bYi4C2Iq6ilcI0qUW9nHuvmv32233BPn5K_jhX91gnuNGwjCHWkkjA8=,gAAAAABn_AstURM5eaXcnU44senqu90bCowzxdKyStfWvgwEnVOq5o3nhLPDY0EGL1FDSZoC7TlaaF_3PKR2CKR7UziTzHR9dg==
Dell,3.1473098547753784,8,1000,16.86262539830944,3.5212472721808004,31954.95009707073,801da349cb470e2fe174d2388012131b4991f1be9b6a81c42bf866eb408213aa,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstK1LPHgvDkzxjkS4wJzHirlBKSWtS9Ak6ocadS3un0ZDEdf6Sfahx62LMuAZLbOXpwASalGNTjKYQ67lMioIXz-dHawoQgrGf4pcJI66R0eU=,gAAAAABn_AstrDabyolQyOlCPvG0J7YrPXUEFkOoQAtnZeNAcYYu9qVMRmOYU9RQdmsvGMeTqYOVhaRuMdlSfaxLjmyPWK-lPg==
